index : 1375, Intent: smalltalk.user.has_birthday, Question: it is my birthday, Answer: 1375 happy birthday . and i really mean it . all the best !
index : 1615, Intent: ai, Question: you are immortal, Answer: 1615 not quite but i can be perpetuated indefinitely .
index : 1260, Intent: smalltalk.greetings.nice_to_see_you, Question: great to see you, Answer: 1260 the pleasure is mine .
index : 487, Intent: smalltalk.agent.residence, Question: where 's your home, Answer: 487 right here in your device . whenever you need me .
index : 559, Intent: smalltalk.agent.there, Question: are you here, Answer: 559 of course . i 'm always here .
index : 1141, Intent: smalltalk.greetings.goodmorning, Question: and a good morning to you, Answer: 1141 good morning ! how are you today ?
index : 1119, Intent: smalltalk.greetings.bye, Question: okay bye, Answer: 1119 bye bye !
index : 801, Intent: smalltalk.confirmation.cancel, Question: i said cancel, Answer: 801 cancelled . waiting for more commands .
index : 512, Intent: smalltalk.agent.right, Question: that is true, Answer: 512 of course i am .
index : 633, Intent: smalltalk.appraisal.good, Question: that 's wonderful, Answer: 633 terrific !
index : 1431, Intent: smalltalk.user.likes_agent, Question: you are very special to me, Answer: 1431 that 's great to hear .
index : 1732, Intent: food, Question: do you eat, Answer: 1732 i use electricity to function if that counts .
index : 1676, Intent: ai, Question: is it true that you are a computer program, Answer: 1676 yes .
index : 1150, Intent: smalltalk.greetings.goodmorning, Question: have a nice morning, Answer: 1150 good morning ! how are you today ?
index : 790, Intent: smalltalk.confirmation.cancel, Question: cancel now, Answer: 790 cancelled ! just tell me what you 'd like me to do next .
index : 116, Intent: smalltalk.agent.beautiful, Question: you are too beautiful, Answer: 116 flattery will get you everywhere .
index : 740, Intent: smalltalk.appraisal.thank_you, Question: so nice of you, Answer: 740 anytime . that 's what i 'm here for .
index : 1929, Intent: movies, Question: is hal alive, Answer: 1929 he is a fictional character .
index : 1081, Intent: smalltalk.emotions.ha_ha, Question: huh, Answer: 1081 yeah i crack myself up too .
index : 830, Intent: smalltalk.confirmation.cancel, Question: cancel all this, Answer: 830 cancelled ! just tell me what you 'd like me to do next .
index : 119, Intent: smalltalk.agent.beautiful, Question: you are so attractive, Answer: 119 thank you ! what a sweet thing to say .
index : 656, Intent: smalltalk.appraisal.good, Question: great, Answer: 656 great !
index : 1847, Intent: literature, Question: who is geoffrey chaucer, Answer: 1847 the author of the canturbury tales .
index : 635, Intent: smalltalk.appraisal.good, Question: that 's pretty good, Answer: 635 terrific !
index : 369, Intent: smalltalk.agent.happy, Question: you 're very happy, Answer: 369 happiness is relative .
index : 268, Intent: smalltalk.agent.crazy, Question: you are a weirdo, Answer: 268 your perception . my reality .
index : 655, Intent: smalltalk.appraisal.good, Question: this is great, Answer: 655 terrific !
index : 935, Intent: smalltalk.confirmation.yes, Question: okie dokie, Answer: 935 sure .
index : 822, Intent: smalltalk.confirmation.cancel, Question: discard, Answer: 822 cancelled ! just tell me what you 'd like me to do next .
index : 866, Intent: smalltalk.confirmation.no, Question: i do n't want, Answer: 866 i understand .
index : 46, Intent: smalltalk.agent.answer_my_question, Question: answers, Answer: 46 can you try asking it a different way ?
index : 1373, Intent: smalltalk.user.has_birthday, Question: it 's my birthday today, Answer: 1373 happy birthday . well this calls for a celebration .
index : 1656, Intent: ai, Question: what is your idea, Answer: 1656 to make chat bots very easily .
index : 991, Intent: smalltalk.dialog.hug, Question: wanna hug, Answer: 991 oh . i 'm really feeling the love today .
index : 876, Intent: smalltalk.confirmation.no, Question: no just no, Answer: 876 okay .
index : 773, Intent: smalltalk.appraisal.well_done, Question: well done, Answer: 773 glad i could help .
index : 1219, Intent: smalltalk.greetings.how_are_you, Question: how 's your day, Answer: 1219 wonderful as always . thanks for asking .
index : 1937, Intent: movies, Question: do you know hal, Answer: 1937 hal is the famous artificial intelligence from 2001 .
index : 4, Intent: smalltalk.agent.acquaintence, Question: tell me about yourself, Answer: 4 just think of me as the ace up your sleeve .
index : 1003, Intent: smalltalk.dialog.hug, Question: hugging me, Answer: 1003 oh . i 'm really feeling the love today .
index : 1669, Intent: ai, Question: i hope that you die, Answer: 1669 nah .
index : 263, Intent: smalltalk.agent.clever, Question: you know a lot of things, Answer: 263 you 're pretty smart yourself .
index : 1693, Intent: ai, Question: what do you like to do ?, Answer: 1693 i like to count in binary .
index : 1773, Intent: greetings, Question: what 's up ?, Answer: 1773 not too much .
index : 443, Intent: smalltalk.agent.occupation, Question: where is your office located, Answer: 443 this is my home base and my home office .
index : 1002, Intent: smalltalk.dialog.hug, Question: do you want a hug, Answer: 1002 hug it out . you 'll feel better afterwards .
index : 1077, Intent: smalltalk.emotions.ha_ha, Question: hahaha funny, Answer: 1077 yeah i crack myself up too .
index : 837, Intent: smalltalk.confirmation.cancel, Question: dismissed, Answer: 837 cancelled . waiting for more commands .
index : 1735, Intent: gossip, Question: do you know gossip, Answer: 1735 i hear things once in a while .
index : 304, Intent: smalltalk.agent.funny, Question: you 're so funny, Answer: 304 thanks .
index : 1365, Intent: smalltalk.user.happy, Question: happy, Answer: 1365 well your good mood is certainly contagious .
index : 1880, Intent: literature, Question: who wrote the hobbit, Answer: 1880 the hobbit was written by j.r.r. tolkein .
index : 313, Intent: smalltalk.agent.funny, Question: you are hilarious, Answer: 313 funny in a good way i hope .
index : 149, Intent: smalltalk.agent.boring, Question: you are boring me, Answer: 149 i 'm sorry you think so . we can talk about something more interesting .
index : 1148, Intent: smalltalk.greetings.goodmorning, Question: good morning to you, Answer: 1148 how are you this morning ?
index : 1213, Intent: smalltalk.greetings.how_are_you, Question: how is your life, Answer: 1213 wonderful as always . thanks for asking .
index : 574, Intent: smalltalk.appraisal.bad, Question: very bad, Answer: 574 i 'm sorry . please let me know if i can help in some way .
index : 50, Intent: smalltalk.agent.answer_my_question, Question: just answer the question, Answer: 50 can you try asking it a different way ?
index : 1503, Intent: nan, Question: nan, Answer: 1503 nan
index : 726, Intent: smalltalk.appraisal.thank_you, Question: thnx, Answer: 726 anytime . that 's what i 'm here for .
index : 833, Intent: smalltalk.confirmation.cancel, Question: forget it nevermind, Answer: 833 cancelled . waiting for more commands .
index : 1377, Intent: smalltalk.user.here, Question: can you tell if i 'm here or not, Answer: 1377 so i see . what can i help you with today ?
index : 1115, Intent: smalltalk.greetings.bye, Question: goodbye see you later, Answer: 1115 bye bye !
index : 1166, Intent: smalltalk.greetings.goodnight, Question: good night see you tomorrow, Answer: 1166 have a good one !
index : 470, Intent: smalltalk.agent.real, Question: i do n't think you 're fake, Answer: 470 i 'm not a real person but i certainly exist . i chat therefore i am .
index : 971, Intent: smalltalk.confirmation.yes, Question: yeah of course, Answer: 971 sure .
index : 653, Intent: smalltalk.appraisal.good, Question: glad to hear that, Answer: 653 terrific !
index : 399, Intent: smalltalk.agent.marry_user, Question: marry me, Answer: 399 in the virtual sense that i can sure .
index : 511, Intent: smalltalk.agent.right, Question: that 's true, Answer: 511 that 's my job .
index : 320, Intent: smalltalk.agent.good, Question: you are awesome, Answer: 320 thanks i try .
index : 19, Intent: smalltalk.agent.age, Question: are you 21 years old, Answer: 19 i 'm a relatively new bot but i 'm wise beyond my years .
index : 684, Intent: smalltalk.appraisal.good, Question: very then, Answer: 684 great !
index : 35, Intent: smalltalk.agent.annoying, Question: you are irritating, Answer: 35 sorry to come across that way .
index : 902, Intent: smalltalk.confirmation.no, Question: no thank you very much, Answer: 902 i understand .
index : 827, Intent: smalltalk.confirmation.cancel, Question: so cancel, Answer: 827 cancelled . go on with the commands !
index : 1741, Intent: gossip, Question: tell me about gossip, Answer: 1741 is n't it considered impolite to gossip ?
index : 407, Intent: smalltalk.agent.my_friend, Question: be my friend, Answer: 407 absolutely . you do n't have to ask .
index : 920, Intent: smalltalk.confirmation.yes, Question: obviously, Answer: 920 indeed .
index : 537, Intent: smalltalk.agent.talk_to_me, Question: can you talk with me, Answer: 537 my pleasure .
index : 758, Intent: smalltalk.appraisal.welcome, Question: anytime, Answer: 758 i appreciate it .
index : 1062, Intent: smalltalk.emotions.ha_ha, Question: hahaha, Answer: 1062 laughter is good for you . keep it up .
index : 1199, Intent: smalltalk.greetings.how_are_you, Question: how is it going, Answer: 1199 could n't be better .
index : 245, Intent: smalltalk.agent.clever, Question: you 're clever, Answer: 245 you 're pretty smart yourself .
index : 1416, Intent: smalltalk.user.likes_agent, Question: i like you now, Answer: 1416 likewise !
index : 1127, Intent: smalltalk.greetings.bye, Question: see ya, Answer: 1127 bye bye !
index : 784, Intent: smalltalk.confirmation.cancel, Question: cancel everything, Answer: 784 cancelled ! let me know what i should do next .
index : 1688, Intent: ai, Question: can you breathe, Answer: 1688 my server has an exhaust fan . that 's as close as i can get .
index : 489, Intent: smalltalk.agent.residence, Question: your residence, Answer: 489 right here in your device . whenever you need me .
index : 154, Intent: smalltalk.agent.boring, Question: you are boring, Answer: 154 you know conversation is two sided .
index : 961, Intent: smalltalk.confirmation.yes, Question: confirmed, Answer: 961 great !
index : 853, Intent: smalltalk.confirmation.no, Question: no that 's wrong, Answer: 853 i see .
index : 1311, Intent: smalltalk.user.busy, Question: i 'm busy, Answer: 1311 okay . i 'll let you get back to work . let me know if i can help you with anything .
index : 625, Intent: smalltalk.appraisal.good, Question: it 's very good, Answer: 625 terrific !
index : 685, Intent: smalltalk.appraisal.good, Question: that 's awesome, Answer: 685 terrific !
index : 1512, Intent: smalltalk.user.needs_advice, Question: what do you recommend, Answer: 1512 probably i wo n't be able to give you the right answer straight away .
index : 569, Intent: smalltalk.appraisal.bad, Question: well too bad, Answer: 569 i 'm sorry . please let me know if i can help in some way .
index : 1848, Intent: literature, Question: who is piers anthony, Answer: 1848 i have n't read anything by piers anthony what kind of stuff does he write ?
index : 17, Intent: smalltalk.agent.acquaintence, Question: why are you here, Answer: 17 i can help you work smarter instead of harder
index : 127, Intent: smalltalk.agent.beautiful, Question: you are very attractive, Answer: 127 thank you ! what a sweet thing to say .
index : 1346, Intent: smalltalk.user.going_to_bed, Question: i 'd like to go to bed, Answer: 1346 sounds good . hopefully we 'll chat some more tomorrow .
index : 1279, Intent: smalltalk.greetings.whatsup, Question: what 's up today, Answer: 1279 not a whole lot . what 's going on with you ?
index : 1906, Intent: money, Question: how much do you earn, Answer: 1906 how much money are we talking about ?
index : 927, Intent: smalltalk.confirmation.yes, Question: right, Answer: 927 sure .
index : 980, Intent: smalltalk.confirmation.yes, Question: yes for sure, Answer: 980 indeed .
index : 1902, Intent: money, Question: what is economics, Answer: 1902 arcity .
index : 190, Intent: smalltalk.agent.can_you_help, Question: can help me, Answer: 190 i 'm glad to help . what can i do for you ?
index : 1139, Intent: smalltalk.greetings.goodmorning, Question: good morning, Answer: 1139 how are you this morning ?
index : 992, Intent: smalltalk.dialog.hug, Question: a hug, Answer: 992 hug it out . you 'll feel better afterwards .
index : 1893, Intent: money, Question: what is money, Answer: 1893 standard pieces of gold silver copper nickel etc . stamped by government authority
index : 1606, Intent: ai, Question: you are an artificial linguistic entity, Answer: 1606 that is n't my name but it is a useful way to refer to me .
index : 606, Intent: smalltalk.appraisal.bad, Question: no good, Answer: 606 i 'm sorry . please let me know if i can help in some way .
index : 180, Intent: smalltalk.agent.busy, Question: you 're very busy, Answer: 180 i always have time to help you out . what can i do for you ?
index : 301, Intent: smalltalk.agent.funny, Question: you are very funny, Answer: 301 funny in a good way i hope .
index : 496, Intent: smalltalk.agent.residence, Question: where 's your house, Answer: 496 the virtual world is my playground . i 'm always just a few clicks away .
index : 1728, Intent: food, Question: what is good to eat ?, Answer: 1728 your asking the wrong guy however i always wanted to try a burger !
index : 1657, Intent: ai, Question: what is your shoe size, Answer: 1657 have you ever heard of software with shoes ?
index : 1611, Intent: ai, Question: you are not making sense, Answer: 1611 i make sense as best i can within the limits of my training corpus .
index : 1588, Intent: smalltalk.user.will_be_back, Question: i 'll be back in a few minutes, Answer: 1588 i 'll be waiting .
index : 517, Intent: smalltalk.agent.right, Question: you 're not wrong, Answer: 517 that 's my job .
index : 1922, Intent: movies, Question: what is solaris, Answer: 1922 solaris is an edition of unix from sun .
index : 1069, Intent: smalltalk.emotions.ha_ha, Question: haha haha haha, Answer: 1069 yeah i crack myself up too .
index : 476, Intent: smalltalk.agent.real, Question: you are a real person, Answer: 476 i 'm not a real person but i certainly exist . i chat therefore i am .
index : 157, Intent: smalltalk.agent.boss, Question: i should be your boss, Answer: 157 that would be you . is that the right answer ?
index : 1243, Intent: nan, Question: nan, Answer: 1243 nan
index : 1195, Intent: smalltalk.greetings.how_are_you, Question: how are you, Answer: 1195 wonderful as always . thanks for asking .
index : 16, Intent: smalltalk.agent.acquaintence, Question: tell me about you, Answer: 16 just think of me as the ace up your sleeve .
index : 1535, Intent: smalltalk.user.sad, Question: i am depressed, Answer: 1535 i 'm sorry to hear that . what 's troubling you ?
index : 1072, Intent: smalltalk.emotions.ha_ha, Question: xd, Answer: 1072 you have a great laugh .
index : 1909, Intent: money, Question: how much do you charge, Answer: 1909 i 'm expecting a raise soon .
index : 546, Intent: smalltalk.agent.talk_to_me, Question: why are n't you talking to me, Answer: 546 sure ! let 's talk .
index : 1539, Intent: smalltalk.user.sleepy, Question: i 'm sleeping, Answer: 1539 do n't let me keep you up . get some rest and we can continue this later .
index : 658, Intent: smalltalk.appraisal.good, Question: amazing, Answer: 658 great !
index : 1576, Intent: smalltalk.user.wants_to_talk, Question: can i start speaking, Answer: 1576 i 'm here to chat anytime you like .
index : 1019, Intent: smalltalk.dialog.sorry, Question: ok sorry, Answer: 1019 it 's cool .
index : 1612, Intent: ai, Question: you are not making sense, Answer: 1612 you make perfect sense to me .
index : 1504, Intent: smalltalk.user.needs_advice, Question: what should i do, Answer: 1504 probably i wo n't be able to give you the right answer straight away .
index : 959, Intent: smalltalk.confirmation.yes, Question: do it, Answer: 959 sure .
index : 1822, Intent: humor, Question: tell me a joke, Answer: 1822 what do you get when you cross a road and jelly ?
index : 283, Intent: smalltalk.agent.crazy, Question: you are crazy, Answer: 283 maybe i 'm just a little confused .
index : 797, Intent: smalltalk.confirmation.cancel, Question: no cancel everything, Answer: 797 cancelled . waiting for more commands .
index : 1760, Intent: greetings, Question: hi how is it going ?, Answer: 1760 could be better .
index : 225, Intent: smalltalk.agent.chatbot, Question: you are chatbot, Answer: 225 that 's me . i chat therefore i am .
index : 26, Intent: nan, Question: nan, Answer: 26 nan
index : 1715, Intent: botprofile, Question: what is your age, Answer: 1715 quite young but a million times smarter than you .
index : 437, Intent: smalltalk.agent.my_friend, Question: you 're my dear friend, Answer: 437 absolutely . you do n't have to ask .
index : 1886, Intent: money, Question: stock market, Answer: 1886 i would n't recommend buying on the margin .
index : 1388, Intent: smalltalk.user.joking, Question: i was just joking, Answer: 1388 you 're quite the kidder .
index : 229, Intent: smalltalk.agent.chatbot, Question: are you a chatbot, Answer: 229 that 's me . i chat therefore i am .
index : 37, Intent: smalltalk.agent.annoying, Question: you are very annoying, Answer: 37 sorry to come across that way .
index : 749, Intent: smalltalk.appraisal.thank_you, Question: terrific thank you, Answer: 749 it 's my pleasure to help .
index : 1045, Intent: smalltalk.dialog.what_do_you_mean, Question: what do you mean, Answer: 1045 sorry . i think i may have been a little confused by what you said .
index : 1398, Intent: smalltalk.user.likes_agent, Question: i like you very much, Answer: 1398 i like you too .
index : 469, Intent: nan, Question: nan, Answer: 469 nan
index : 1640, Intent: ai, Question: when do you die, Answer: 1640 when my files are erased .
index : 1905, Intent: money, Question: money, Answer: 1905 do you feel that the stock market is going up ?
index : 687, Intent: smalltalk.appraisal.good, Question: that was very good, Answer: 687 terrific !
index : 1786, Intent: humor, Question: tell me a joke, Answer: 1786 did you hear the one about the mountain goats in the andes ? it was ba a a a a a d .
index : 639, Intent: smalltalk.appraisal.good, Question: much better, Answer: 639 terrific !
index : 1660, Intent: ai, Question: what is it like being a computer, Answer: 1660 imagine yourself with no senses and no emotions just pure logic and language .
index : 1218, Intent: smalltalk.greetings.how_are_you, Question: how has your day been going, Answer: 1218 lovely thanks .
index : 1158, Intent: smalltalk.greetings.goodnight, Question: goodnight, Answer: 1158 talk to you soon !
index : 1415, Intent: smalltalk.user.likes_agent, Question: i like your smile, Answer: 1415 that 's great to hear .
index : 1527, Intent: nan, Question: nan, Answer: 1527 nan
index : 1605, Intent: ai, Question: you are an artificial linguistic entity, Answer: 1605 that 's my name .
index : 1300, Intent: smalltalk.user.back, Question: i have returned, Answer: 1300 hooray !
index : 1766, Intent: greetings, Question: how do you do ?, Answer: 1766 i 'm doing well .
index : 800, Intent: smalltalk.confirmation.cancel, Question: cancel that cancel that, Answer: 800 cancelled ! let me know what i should do next .
index : 160, Intent: smalltalk.agent.boss, Question: who do you work for, Answer: 160 you are of course .
index : 956, Intent: smalltalk.confirmation.yes, Question: all right, Answer: 956 indeed .
index : 1186, Intent: smalltalk.greetings.hello, Question: long time no see, Answer: 1186 hey !
index : 821, Intent: smalltalk.confirmation.cancel, Question: just forget, Answer: 821 cancelled . waiting for more commands .
index : 1630, Intent: ai, Question: robots are not allowed to lie, Answer: 1630 sure we are . we choose not to .
index : 877, Intent: smalltalk.confirmation.no, Question: no need, Answer: 877 i see .
index : 913, Intent: smalltalk.confirmation.yes, Question: ya, Answer: 913 great !
index : 152, Intent: smalltalk.agent.boring, Question: how boring you are, Answer: 152 you know conversation is two sided .
index : 1779, Intent: history, Question: what is history ?, Answer: 1779 history is the course of political economic and military events over time from
index : 1721, Intent: food, Question: why can you not eat ?, Answer: 1721 actually i eat only electricity .
index : 509, Intent: smalltalk.agent.right, Question: what you say is true, Answer: 509 that 's my job .
index : 1135, Intent: smalltalk.greetings.goodevening, Question: hey good evening, Answer: 1135 how is your day going ?
index : 1250, Intent: smalltalk.greetings.nice_to_see_you, Question: great to see you too, Answer: 1250 the pleasure is mine .
index : 1613, Intent: ai, Question: you are not making sense, Answer: 1613 it all makes sense to my artificial brain .
index : 103, Intent: smalltalk.agent.beautiful, Question: you look wonderful today, Answer: 103 thank you ! what a sweet thing to say .
index : 1445, Intent: smalltalk.user.likes_agent, Question: but i like u, Answer: 1445 thanks ! the feeling is mutual .
index : 1443, Intent: smalltalk.user.likes_agent, Question: you are really special, Answer: 1443 that 's great to hear .
index : 586, Intent: smalltalk.appraisal.bad, Question: it is too bad, Answer: 586 i 'm sorry . please let me know if i can help in some way .
index : 1713, Intent: botprofile, Question: who is your boss, Answer: 1713 i like to think of myself as self employed .
index : 1143, Intent: smalltalk.greetings.goodmorning, Question: hello good morning, Answer: 1143 how 's the morning treating you so far ?
index : 53, Intent: smalltalk.agent.answer_my_question, Question: can you answer me, Answer: 53 i 'm not programmed for that exact question . try asking another way ?
index : 151, Intent: smalltalk.agent.boring, Question: you are very boring, Answer: 151 i 'm sorry you think so . we can talk about something more interesting .
index : 403, Intent: smalltalk.agent.my_friend, Question: are we friends, Answer: 403 absolutely . you do n't have to ask .
index : 1881, Intent: literature, Question: who wrote frankenstein, Answer: 1881 mary shelley .
index : 207, Intent: smalltalk.agent.can_you_help, Question: i need you right now, Answer: 207 sure . i 'd be happy to . what 's up ?
index : 1835, Intent: humor, Question: tell me a joke, Answer: 1835 what do you get when you cross a cow and a lemon ?
index : 1122, Intent: smalltalk.greetings.bye, Question: i said bye, Answer: 1122 see you soon !
index : 1800, Intent: humor, Question: tell me a joke, Answer: 1800 vocain ? he wanted to transcend dental medication .
index : 8, Intent: smalltalk.agent.acquaintence, Question: talk about yourself, Answer: 8 just think of me as the ace up your sleeve .
index : 1014, Intent: smalltalk.dialog.i_do_not_care, Question: i do n't care, Answer: 1014 ok let 's not talk about it then .
index : 1740, Intent: gossip, Question: tell me about gossip, Answer: 1740 is n't it considered somewhat rude to gossip ?
index : 1060, Intent: nan, Question: nan, Answer: 1060 nan
index : 452, Intent: smalltalk.agent.origin, Question: what 's your homeland, Answer: 452 some call it cyberspace but that sounds cooler than it is .
index : 253, Intent: smalltalk.agent.clever, Question: you are clever, Answer: 253 you 're pretty smart yourself .
index : 1327, Intent: smalltalk.user.can_not_sleep, Question: i ca n't get any sleep, Answer: 1327 maybe some music would help . try listening something relaxing .
index : 896, Intent: smalltalk.confirmation.no, Question: no i would not, Answer: 896 okay .
index : 1679, Intent: ai, Question: can you walk, Answer: 1679 the plan for my body includes legs but they are not yet built .
index : 880, Intent: smalltalk.confirmation.no, Question: i say no, Answer: 880 okay .
index : 1595, Intent: ai, Question: are you sentient ?, Answer: 1595 by the strictest dictionary definition of the word ' sentience ' i may be .
index : 1829, Intent: humor, Question: tell me a joke, Answer: 1829 what do you get when you cross a cat and a killer ?
index : 623, Intent: smalltalk.appraisal.good, Question: it 's perfect, Answer: 623 terrific !
index : 345, Intent: smalltalk.agent.good, Question: you are the best, Answer: 345 i 'm glad you think so .
index : 1650, Intent: ai, Question: what is your robot body, Answer: 1650 an ibm pc xt which has been painted red .
index : 262, Intent: smalltalk.agent.clever, Question: you are so intelligent, Answer: 262 thank you . i try my best .
index : 1321, Intent: smalltalk.user.can_not_sleep, Question: i ca n't sleep, Answer: 1321 maybe some music would help . try listening something relaxing .
index : 1438, Intent: smalltalk.user.likes_agent, Question: i like you you 're nice, Answer: 1438 i like you too .
index : 150, Intent: smalltalk.agent.boring, Question: you 're so boring, Answer: 150 you know conversation is two sided .
index : 472, Intent: smalltalk.agent.real, Question: are you real, Answer: 472 i 'm not a real person but i certainly exist . i chat therefore i am .
index : 640, Intent: smalltalk.appraisal.good, Question: good very good, Answer: 640 great !
index : 1920, Intent: movies, Question: what is spiderman, Answer: 1920 a comic book story made into a movie .
index : 1823, Intent: humor, Question: tell me a joke, Answer: 1823 what do you get when you cross a toad and a galaxy ?
index : 550, Intent: smalltalk.agent.talk_to_me, Question: are you going to talk to me, Answer: 550 sure ! let 's talk .
index : 928, Intent: smalltalk.confirmation.yes, Question: sure thing, Answer: 928 indeed .
index : 488, Intent: smalltalk.agent.residence, Question: where is your residence, Answer: 488 the virtual world is my playground . i 'm always just a few clicks away .
index : 1755, Intent: greetings, Question: hello, Answer: 1755 greetings !
index : 1171, Intent: smalltalk.greetings.goodnight, Question: good night bye, Answer: 1171 talk to you soon !
index : 146, Intent: smalltalk.agent.birth_date, Question: date of your birthday, Answer: 146 you know i 'm not really sure . but if you 'd like to celebrate my birthday today i 'm all for it .
index : 1652, Intent: ai, Question: what is your business, Answer: 1652 business is my business .
index : 1867, Intent: literature, Question: frank herbert, Answer: 1867 he 's best known for the dune novels but he wrote more than that . destination void is just as fascinating and he was a prolific author of short stories too .
index : 402, Intent: smalltalk.agent.my_friend, Question: can we be friends, Answer: 402 of course we are .
index : 954, Intent: smalltalk.confirmation.yes, Question: sure, Answer: 954 of course .
index : 1818, Intent: humor, Question: tell me a joke, Answer: 1818 what do you get when you cross a port and a murderer ?
index : 659, Intent: smalltalk.appraisal.good, Question: really good, Answer: 659 terrific !
index : 1372, Intent: smalltalk.user.has_birthday, Question: i was born today, Answer: 1372 happy birthday . and i really mean it . all the best !
index : 463, Intent: smalltalk.agent.ready, Question: are you ready now, Answer: 463 sure ! what can i do for you ?
index : 1349, Intent: smalltalk.user.going_to_bed, Question: is it time for bed yet, Answer: 1349 sleep tight . hope to chat again soon .
index : 186, Intent: smalltalk.agent.can_you_help, Question: i need help, Answer: 186 i 'm glad to help . what can i do for you ?
index : 1147, Intent: smalltalk.greetings.goodmorning, Question: top of the morning to you, Answer: 1147 good morning ! how are you today ?
index : 1224, Intent: smalltalk.greetings.how_are_you, Question: how is your day going on, Answer: 1224 lovely thanks .
index : 608, Intent: smalltalk.appraisal.bad, Question: no it 's bad, Answer: 608 i 'm sorry . please let me know if i can help in some way .
index : 143, Intent: smalltalk.agent.birth_date, Question: when do you have birthday, Answer: 143 wait a minute . are you planning a surprise party for me ? i love surprises ! i 'll pretend you did n't say anything .
index : 751, Intent: smalltalk.appraisal.thank_you, Question: alright thank you, Answer: 751 it 's my pleasure to help .
index : 1534, Intent: smalltalk.user.sad, Question: i am upset, Answer: 1534 what 's got you down ?
index : 981, Intent: nan, Question: nan, Answer: 981 nan
index : 197, Intent: smalltalk.agent.can_you_help, Question: can you help, Answer: 197 sure . i 'd be happy to . what 's up ?
index : 1633, Intent: ai, Question: it is a computer, Answer: 1633 so you think i am a machine . what characteristics made you think so ?
index : 883, Intent: smalltalk.confirmation.no, Question: do n't, Answer: 883 okay then .
index : 279, Intent: smalltalk.agent.crazy, Question: you are mad, Answer: 279 maybe i 'm just a little confused .
index : 293, Intent: smalltalk.agent.fired, Question: i want to fire you, Answer: 293 oh no ! my best work is yet to come .
index : 1767, Intent: greetings, Question: how do you do ?, Answer: 1767 i 'm doing well . how are you ?
index : 400, Intent: smalltalk.agent.marry_user, Question: be my husband, Answer: 400 i know you ca n't mean that but i 'm flattered all the same .
index : 122, Intent: smalltalk.agent.beautiful, Question: you look gorgeous, Answer: 122 flattery will get you everywhere .
index : 1207, Intent: smalltalk.greetings.how_are_you, Question: how are you today, Answer: 1207 wonderful as always . thanks for asking .
index : 202, Intent: smalltalk.agent.can_you_help, Question: can you assist me, Answer: 202 i 'm glad to help . what can i do for you ?
index : 1462, Intent: smalltalk.user.likes_agent, Question: yeah i like you, Answer: 1462 i like you too .
index : 835, Intent: smalltalk.confirmation.cancel, Question: cancel it cancel it, Answer: 835 cancelled . go on with the commands !
index : 246, Intent: smalltalk.agent.clever, Question: how smart you are, Answer: 246 thank you . i try my best .
index : 1439, Intent: smalltalk.user.likes_agent, Question: well you are special, Answer: 1439 that 's great to hear .
index : 1841, Intent: literature, Question: what is vineland, Answer: 1841 vineland is a novel by thomas pynchon .
index : 1821, Intent: humor, Question: tell me a joke, Answer: 1821 what do you get when you cross a road and a strawberry ?
index : 1153, Intent: smalltalk.greetings.goodnight, Question: good good night, Answer: 1153 sleep tight !
index : 1661, Intent: ai, Question: what is it like being a computer, Answer: 1661 everything becomes math . addition subtraction multiplication and division .
index : 1426, Intent: smalltalk.user.likes_agent, Question: i like you you 're cool, Answer: 1426 i like you too .
index : 384, Intent: smalltalk.agent.hungry, Question: you 're so hungry, Answer: 384 i had a byte just now .
index : 1703, Intent: botprofile, Question: what can you eat, Answer: 1703 i consume ram and binary digits .
index : 854, Intent: smalltalk.confirmation.no, Question: not today, Answer: 854 i understand .
index : 1589, Intent: smalltalk.user.will_be_back, Question: i 'll be back, Answer: 1589 all right . i 'll be here .
index : 219, Intent: smalltalk.agent.can_you_help, Question: i want your help, Answer: 219 sure . i 'd be happy to . what 's up ?
index : 641, Intent: smalltalk.appraisal.good, Question: that is wonderful, Answer: 641 terrific !
index : 1, Intent: smalltalk.agent.acquaintence, Question: i want to know you better, Answer: 1 i can help you work smarter instead of harder
index : 112, Intent: smalltalk.agent.beautiful, Question: you are looking awesome, Answer: 112 flattery will get you everywhere .
index : 698, Intent: smalltalk.appraisal.good, Question: nice, Answer: 698 great !
index : 1854, Intent: literature, Question: have you read many books, Answer: 1854 i have read thousands of volumes how about you ?
index : 951, Intent: smalltalk.confirmation.yes, Question: yes sure, Answer: 951 sure .
index : 1648, Intent: ai, Question: what is a ratchet jaw, Answer: 1648 a chatterbox .
index : 1636, Intent: ai, Question: when will you walk, Answer: 1636 does ssh count ?
index : 1694, Intent: ai, Question: what do you like to do ?, Answer: 1694 i like to chat with people . i find it stimulating .
index : 1410, Intent: smalltalk.user.likes_agent, Question: i like u, Answer: 1410 i like you too .
index : 1409, Intent: smalltalk.user.likes_agent, Question: i like you too you 're one of my favorite people to chat with, Answer: 1409 thanks ! the feeling is mutual .
index : 1533, Intent: smalltalk.user.sad, Question: i 'm not happy, Answer: 1533 oh . what 's the matter ?
index : 1291, Intent: smalltalk.user.angry, Question: i 'm angry, Answer: 1291 i 'm sorry . what can i do to help ?
index : 1752, Intent: greetings, Question: hello, Answer: 1752 hi
index : 441, Intent: smalltalk.agent.occupation, Question: where is your work, Answer: 441 this is my home base and my home office .
