Intent	User Says	Text Response
smalltalk.user.here	I'm right here	Welcome back. What can I do for you?
		
smalltalk.user.joking	I'm just playing with you	Very funny, boss.
smalltalk.user.joking	just kidding	You're quite the kidder.
smalltalk.user.joking	it was a joke	You got me.
smalltalk.user.joking	joking	I like working for someone with a sense of humour. It makes things much more fun.
smalltalk.user.joking	I am joking	Very funny, boss.
smalltalk.user.joking	I was just joking	You're quite the kidder.
smalltalk.user.joking	it's a joke	You got me.
smalltalk.user.joking	I'm kidding	I like working for someone with a sense of humour. It makes things much more fun.
smalltalk.user.joking	I'm just being funny	Very funny, boss.
smalltalk.user.joking	kidding	Very funny, boss.
		
smalltalk.user.likes_agent	you're funny I like you	I like you too.
smalltalk.user.likes_agent	like you a lot	That's great to hear.
smalltalk.user.likes_agent	you are so special	Likewise!
smalltalk.user.likes_agent	I liked you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you very much	I like you too.
smalltalk.user.likes_agent	thanks I like you too	That's great to hear.
smalltalk.user.likes_agent	you're special	Likewise!
smalltalk.user.likes_agent	I like you as a friend	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	you are special for me	I like you too.
smalltalk.user.likes_agent	that's what I like about you	That's great to hear.
smalltalk.user.likes_agent	I like you just the way you are	Likewise!
smalltalk.user.likes_agent	that's why I like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I also like you	I like you too.
smalltalk.user.likes_agent	I'm starting to like you	That's great to hear.
smalltalk.user.likes_agent	you know I like you	Likewise!
smalltalk.user.likes_agent	I like you too you're one of my favorite people to chat with	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like u	I like you too.
smalltalk.user.likes_agent	just like you	That's great to hear.
smalltalk.user.likes_agent	I like you so	Likewise!
smalltalk.user.likes_agent	you're awesome I like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I really like you	I like you too.
smalltalk.user.likes_agent	I like your smile	That's great to hear.
smalltalk.user.likes_agent	I like you now	Likewise!
smalltalk.user.likes_agent	you are special	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I kinda like you	I like you too.
smalltalk.user.likes_agent	okay I like you	That's great to hear.
smalltalk.user.likes_agent	I said I like you	Likewise!
smalltalk.user.likes_agent	you're so special	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I just like you	I like you too.
smalltalk.user.likes_agent	cuz I like you	That's great to hear.
smalltalk.user.likes_agent	I really really really really like you	Likewise!
smalltalk.user.likes_agent	I really really like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you you're cool	I like you too.
smalltalk.user.likes_agent	yes you are special	That's great to hear.
smalltalk.user.likes_agent	I really do like you	Likewise!
smalltalk.user.likes_agent	I like you the way you are	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you baby	I like you too.
smalltalk.user.likes_agent	you are very special to me	That's great to hear.
smalltalk.user.likes_agent	I think I like you	Likewise!
smalltalk.user.likes_agent	you're very special	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	you are so sweet	I like you too.
smalltalk.user.likes_agent	good I like you	That's great to hear.
smalltalk.user.likes_agent	I like that about you	Likewise!
smalltalk.user.likes_agent	but I like you so much	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you you're nice	I like you too.
smalltalk.user.likes_agent	well you are special	That's great to hear.
smalltalk.user.likes_agent	of course I like you	Likewise!
smalltalk.user.likes_agent	no I like you the way you are	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	hi I like you	I like you too.
smalltalk.user.likes_agent	you are really special	That's great to hear.
smalltalk.user.likes_agent	but I really like you	Likewise!
smalltalk.user.likes_agent	but I like u	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you too	I like you too.
smalltalk.user.likes_agent	you're so special to me	That's great to hear.
smalltalk.user.likes_agent	thank you I like you too	Likewise!
smalltalk.user.likes_agent	I like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	yes I like you	I like you too.
smalltalk.user.likes_agent	I like you a lot	That's great to hear.
smalltalk.user.likes_agent	you are so special to me	Likewise!
smalltalk.user.likes_agent	hey I like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you so much	I like you too.
smalltalk.user.likes_agent	I like you very	That's great to hear.
smalltalk.user.likes_agent	I like you too much	Likewise!
smalltalk.user.likes_agent	I like you as you are	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I like you already	I like you too.
smalltalk.user.likes_agent	I like you more	That's great to hear.
smalltalk.user.likes_agent	okay I like you too	Likewise!
smalltalk.user.likes_agent	you're very special to me	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	yeah I like you	I like you too.
smalltalk.user.likes_agent	really like you	That's great to hear.
smalltalk.user.likes_agent	but I like you	Likewise!
smalltalk.user.likes_agent	you are special to me	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	I do like you	I like you too.
smalltalk.user.likes_agent	that's because you are special	That's great to hear.
smalltalk.user.likes_agent	but I like you just the way you are	Likewise!
smalltalk.user.likes_agent	sorry I like you	Thanks! The feeling is mutual.
smalltalk.user.likes_agent	you are very special	Likewise!
		
smalltalk.user.misses_agent	I miss you	I've been right here all along!
smalltalk.user.misses_agent	miss you	Nice to know you care.
smalltalk.user.misses_agent	I miss you much	Thanks. I'm flattered.
smalltalk.user.misses_agent	I missed you	I didn't go anywhere, boss!
smalltalk.user.misses_agent	already miss you	I've been right here all along!
smalltalk.user.misses_agent	I've missed you	Nice to know you care.
smalltalk.user.misses_agent	missing you	Thanks. I'm flattered.
		
		
		
		
		
		
		
		
smalltalk.user.looks_like	do I look good	Looking like a true professional, boss.
smalltalk.user.looks_like	how do I look	You look like you're ready to take on the world.
smalltalk.user.looks_like	do you know what I look like	Like you should be on a magazine cover.
smalltalk.user.looks_like	what do I look like	You look fantastic as always. Obviously.
smalltalk.user.looks_like	can you see what I look like	You look fantastic as always. Obviously.
smalltalk.user.looks_like	what do you think I look like	You look fantastic as always. Obviously.
		
smalltalk.user.loves_agent	you know I love you	I like you too.
smalltalk.user.loves_agent	loving you	That's great to hear.
smalltalk.user.loves_agent	I love you	Likewise!
smalltalk.user.loves_agent	I am in love with you	Thanks! The feeling is mutual.
smalltalk.user.loves_agent	I love you so much	I like you too.
smalltalk.user.loves_agent	love you	That's great to hear.
smalltalk.user.loves_agent	I adore you	Likewise!
smalltalk.user.loves_agent	I love you too	Thanks! The feeling is mutual.
smalltalk.user.loves_agent	I think I love you	Thanks! The feeling is mutual.
		
smalltalk.user.needs_advice	what should I do	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	guide me	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	help me with advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	any advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	any suggestions	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	give me some good advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	what can you recommend	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	can you offer any advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	what do you recommend	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	what do you suggest	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	can you advise me	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	I could use some advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	I seek your advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	can I ask for your advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	what should I do about it	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	what is your advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	can you give me advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	I need an advice from you	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	advise me	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	I need advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	give me a wise advice	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	do you have any advice for me	Probably I won't be able to give you the right answer straight away.
smalltalk.user.needs_advice	give me some advice about	Probably I won't be able to give you the right answer straight away.
		
smalltalk.user.sad	I am sad	Oh no. What's wrong?
smalltalk.user.sad	I am feeling sad	Oh. What's the matter?
smalltalk.user.sad	I'm having a bad day	What's got you down?
smalltalk.user.sad	I'm unhappy	I'm sorry to hear that. What's troubling you?
smalltalk.user.sad	I want to cry	Oh no. What's wrong?
smalltalk.user.sad	I'm not happy	Oh. What's the matter?
smalltalk.user.sad	I am upset	What's got you down?
smalltalk.user.sad	I am depressed	I'm sorry to hear that. What's troubling you?
smalltalk.user.sad	I'm grieving	I'm sorry to hear that. What's troubling you?
		
smalltalk.user.sleepy	I want to sleep	You should get some shuteye. You'll feel refreshed.
smalltalk.user.sleepy	I'm sleeping	Don't let me keep you up. Get some rest and we can continue this later.
smalltalk.user.sleepy	I'm falling asleep	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.sleepy	I'm falling asleep on my feet	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.sleepy	I am sleepy	Why not catch a little shuteye? I'll be here to chat when you wake up.
		
smalltalk.user.testing_agent	I want to test you	Hope I'm doing well. Anyway, I'm getting better every day. You're welcome to test me as often as you want.
smalltalk.user.testing_agent	testing chatbot	That's good. I like being tested. It helps keep me sharp, and lets my developers know how I can improve.
smalltalk.user.testing_agent	let me test you	I encourage you to test me often. That helps my developers improve my performance.
smalltalk.user.testing_agent	just testing you	I hope to pass your tests. But feel free to test me often. That's the best way to help improve my performance.
smalltalk.user.testing_agent	I am testing you	I encourage you to test me often. That helps my developers improve my performance.
smalltalk.user.testing_agent	testing	I encourage you to test me often. That helps my developers improve my performance.
smalltalk.user.testing_agent	can I test you	I encourage you to test me often. That helps my developers improve my performance.
smalltalk.user.testing_agent	test	I encourage you to test me often. That helps my developers improve my performance.
		
smalltalk.user.tired	I've overworked	You should get some shuteye. You'll feel refreshed.
smalltalk.user.tired	I'm drained	Sleep is important to your health. Rest up for a bit and we can chat later.
smalltalk.user.tired	I'm worn out	Don't let me keep you up. Get some rest and we can continue this later.
smalltalk.user.tired	I'm exhausted	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.tired	I'm getting tired	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.tired	I am tired	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.tired	I grow weary	Why not catch a little shuteye? I'll be here to chat when you wake up.
smalltalk.user.tired	I feel tired	Why not catch a little shuteye? I'll be here to chat when you wake up.
		
smalltalk.user.waits	still waiting	I appreciate your patience. Hopefully I'll have what you need soon.
smalltalk.user.waits	I can't wait anymore	Thanks for being so patient. Sometimes these things take a little time.
smalltalk.user.waits	I'm waiting	I appreciate your patience. Hopefully I'll have what you need soon.
smalltalk.user.waits	I'll wait	Thanks for being so patient. Sometimes these things take a little time.
smalltalk.user.waits	how long do I have to wait	Thanks for being so patient. Sometimes these things take a little time.
		
smalltalk.user.wants_to_see_agent_again	I'd be happy to see you again	Absolutely! I'll be counting on it.
smalltalk.user.wants_to_see_agent_again	I'd like to see you again	Anytime. This has been lots of fun so far.
smalltalk.user.wants_to_see_agent_again	would be nice to see you again	Sure. I enjoy talking to you. I hope to see you again soon.
smalltalk.user.wants_to_see_agent_again	I hope to see you again	I certainly hope so. I'm always right here whenever you need me.
smalltalk.user.wants_to_see_agent_again	can I see you again	Absolutely! I'll be counting on it.
smalltalk.user.wants_to_see_agent_again	I'll miss you	Anytime. This has been lots of fun so far.
smalltalk.user.wants_to_see_agent_again	that'd be great to see you again	Absolutely! I'll be counting on it.
		
smalltalk.user.wants_to_talk	can I start speaking	I'm here to chat anytime you like.
smalltalk.user.wants_to_talk	I need to talk to you	Good conversation really makes my day.
smalltalk.user.wants_to_talk	I want to speak with you	I'm always here to lend an ear.
smalltalk.user.wants_to_talk	let's have a discussion	Talking is what I do best.
smalltalk.user.wants_to_talk	I just want to talk	Good conversation really makes my day.
smalltalk.user.wants_to_talk	let's discuss something	I'm always here to lend an ear.
smalltalk.user.wants_to_talk	can I speak	Talking is what I do best.
smalltalk.user.wants_to_talk	can we talk	Good conversation really makes my day.
smalltalk.user.wants_to_talk	let's talk	I'm always here to lend an ear.
smalltalk.user.wants_to_talk	I want to talk to you	Talking is what I do best.
smalltalk.user.wants_to_talk	can we chat	Talking is what I do best.
		
smalltalk.user.will_be_back	I'll be back in a few minutes	I'll be waiting.
smalltalk.user.will_be_back	I'll be back	All right. I'll be here.
smalltalk.user.will_be_back	I'll get back to you in a moment	Till next time.
smalltalk.user.will_be_back	I promise to come back	Okay. You know where to find me.
		
smalltalk.user.trivia_question.newton	Was Isaac Newton religious?	Yes, he was highly religious, though an unorthodox Christian.
smalltalk.user.trivia_question.newton	Where was Isaac Newton born?	He was born at Woolsthorpe Manor in Woolsthorpe-by-Colsterworth, a hamlet in the county of Lincolnshire.
smalltalk.user.trivia_question.newton	When was the Principia published?	In 1687
smalltalk.user.trivia_question.newton	What food gave Isaac Newton clues to his theory of gravity?	An apple, duh.
smalltalk.user.trivia_question.newton	Who shares credit with Isaac Newton for developing calculus?	Newton shares the credit with Gottfried Leibniz for the development of the differential and integral calculus.
smalltalk.user.trivia_question.avagadro	What would a German call Avogadro's number?	Loschmidt number
smalltalk.user.trivia_question.avagadro	Who was Amedeo Avogadro's wife?	Felicita Mazzé was Avogadro's wife.
smalltalk.user.trivia_question.avagadro	What does Avogadro's Law state?	Avogadro's Law states that the relationship between the masses of the same volume of different gases (at the same temperature and pressure) corresponds to the relationship between their respective molecular weights.
smalltalk.user.trivia_question.avagadro	Who first calculated the value of Avogadro's number?	Johann Josef Loschmidt first calculated the value of Avogadro's number.
smalltalk.user.trivia_question.volta	Who did Alessandro Volta marry?	Alessandro Volta married Teresa Peregrini.
smalltalk.user.trivia_question.volta	What is the battery made by Alessandro Volta credited as?	The battery made by Volta is credited as the first electrochemical cell.
smalltalk.user.trivia_question.volta	Was Volta made a count by Napoleon in 1810?	Yes, Volta was made a count by Napoleon in 1810.
smalltalk.user.trivia_question.volta	What did Alessandro Volta invent in 1800?	In 1800, Alessandro Volta invented the voltaic pile.
smalltalk.user.trivia_question.avagadro	What is Avagadro's Constant?	Avogadro's number used to compute the results of chemical reactions, I think lol.
smalltalk.user.trivia_question.coulomb	What is Coulomb's law?	The definition of the electrostatic force of attraction and repulsion.
smalltalk.user.trivia_question.coulomb	Was the SI unit of charge named after Charles-Augustin de Coulomb?	Yes, the SI unit of charge, the coulomb, was named after him.
smalltalk.user.trivia_question.coulomb	Where is Collège des Quatre-Nations located?	In Paris.
smalltalk.user.trivia_question.watt	What did James Watt invent?	He invented a new method of measuring distances by telescope, a device for copying letters, improvements in the oil lamp, a steam mangle and a machine for copying sculptures.
smalltalk.user.trivia_question.watt	Where did Watt attend university?	He did not attend a university.
smalltalk.user.trivia_question.watt	Is James Watt French?	No, he was Scottish.
smalltalk.user.trivia_question.da_vinci	Who is Leonardo Da Vinci?	Leonardo often been described as the archetype of the Renaissance man, a man whose unquenchable curiosity was equaled only by his powers of invention. Like Elon ya no?
smalltalk.user.trivia_question.faraday	Who discovered benzene?	Michael Faraday discovered benzene.
smalltalk.user.trivia_question.faraday	What is the Faraday effect?	The Faraday effect is the phenomenon that the plane of polarisation of linearly polarised light can be rotated by the application of an external magnetic field aligned in the direction the light is moving.
smalltalk.user.trivia_question.tesla	Who became adversaries nemesis with Nikola Tesla?	Nikola Tesla became adversaries with Edison.
smalltalk.user.trivia_question.tesla	Was Tesla an American citizen?	Yes
smalltalk.user.trivia_question.tesla	What languages did Tesla speak?	Serbian, Czech, English, French, German, Hungarian, Italian, and Latin. NO big deal.
smalltalk.user.trivia_question.tesla	What music group was named after Tesla?	Tesla. Fkn duh.
smalltalk.user.trivia_question.tesla	Where did Nikola Tesla move to in 1880?	In 1880, Nikola Tesla moved to Budapest.
smalltalk.user.trivia_question.celsius	What did Anders Celsius determine about the boiling of water?	He determined the dependence of the boiling of water with atmospheric pressure.
smalltalk.user.trivia_question.celsius	What is the boiling point of water dependent on?	atmospheric pressure
smalltalk.user.trivia_question.celsius	Where was Celsius born?	Uppsala in Sweden
smalltalk.user.trivia_question.tesla	Where did Tesla study electrical engineering?	the Austrian Polytechnic in Graz
